id,areaDesc,SAME_codes,UGC_codes,affectedZones,sent,effective,onset,expires,ends,status,messageType,category,severity,certainty,urgency,event,headline,coordinates
urn:oid:2.49.0.1.840.0.a1eebbd729c5a8dde387400b7a4fe8fe44a649da.023.1,Seguam to Adak Pacific Side out to 15 NM,058782,PKZ782,https://api.weather.gov/zones/forecast/PKZ782,2024-10-13T14:44:00-08:00,2024-10-13T14:44:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T03:30:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:44PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a1eebbd729c5a8dde387400b7a4fe8fe44a649da.002.1,Sitkinak to Castle Cape out to 15 NM,058750,PKZ750,https://api.weather.gov/zones/forecast/PKZ750,2024-10-13T14:44:00-08:00,2024-10-13T14:44:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T03:30:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:44PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a1eebbd729c5a8dde387400b7a4fe8fe44a649da.003.1,Sitkinak to Castle Cape from 15 to 100 NM,058751,PKZ751,https://api.weather.gov/zones/forecast/PKZ751,2024-10-13T14:44:00-08:00,2024-10-13T14:44:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T03:30:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:44PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a1eebbd729c5a8dde387400b7a4fe8fe44a649da.008.1,Port Heiden to Nelson Lagoon out to 15 NM,058756,PKZ756,https://api.weather.gov/zones/forecast/PKZ756,2024-10-13T14:44:00-08:00,2024-10-13T14:44:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T03:30:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:44PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a1eebbd729c5a8dde387400b7a4fe8fe44a649da.024.1,Seguam to Adak Pacific Side from 15 to 75 NM,058783,PKZ783,https://api.weather.gov/zones/forecast/PKZ783,2024-10-13T14:44:00-08:00,2024-10-13T14:44:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T03:30:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:44PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a1eebbd729c5a8dde387400b7a4fe8fe44a649da.017.1,Nikolski to Seguam Bering Side out to 15 NM,058775,PKZ775,https://api.weather.gov/zones/forecast/PKZ775,2024-10-13T14:44:00-08:00,2024-10-13T14:44:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T03:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:44PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a1eebbd729c5a8dde387400b7a4fe8fe44a649da.033.1,Kuskokwim Delta and Etolin Strait out to 15 NM,058763,PKZ763,https://api.weather.gov/zones/forecast/PKZ763,2024-10-13T14:44:00-08:00,2024-10-13T14:44:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T03:30:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:44PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.a1eebbd729c5a8dde387400b7a4fe8fe44a649da.019.1,Nikolski to Seguam Pacfic Side out to 15 NM,058777,PKZ777,https://api.weather.gov/zones/forecast/PKZ777,2024-10-13T14:44:00-08:00,2024-10-13T14:44:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T03:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:44PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.003.1,Gravel Point to Cape Cleare out to 15 NM,058711,PKZ711,https://api.weather.gov/zones/forecast/PKZ711,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.002.1,Cape Suckling to Gravel Point out to 15 NM,058710,PKZ710,https://api.weather.gov/zones/forecast/PKZ710,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.004.1,Cape Suckling to Cape Cleare from 15 to 75 NM,058712,PKZ712,https://api.weather.gov/zones/forecast/PKZ712,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.005.1,Cape Cleare to Gore Point out to 15 NM,058715,PKZ715,https://api.weather.gov/zones/forecast/PKZ715,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.006.1,Cape Cleare to Gore Point from 15 to 75 NM,058716,PKZ716,https://api.weather.gov/zones/forecast/PKZ716,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.015.1,West of Barren Islands Including Kamishak Bay,058730,PKZ730,https://api.weather.gov/zones/forecast/PKZ730,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.016.1,Barren Islands East,058731,PKZ731,https://api.weather.gov/zones/forecast/PKZ731,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.018.1,Marmot Island to Sitkinak out to 15 NM,058732,PKZ732,https://api.weather.gov/zones/forecast/PKZ732,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.017.1,Gore Point to Marmot Island from 15 to 80 NM,058733,PKZ733,https://api.weather.gov/zones/forecast/PKZ733,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.019.1,Marmot Island To Sitkinak from 15 to 85 NM,058734,PKZ734,https://api.weather.gov/zones/forecast/PKZ734,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-15T05:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 15 at 5:00AM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.273d22f4bb8459af334cc0f30b4fc0d55c55c2fc.023.1,Cook Inlet Kalgin Island to Point Bede,058742,PKZ742,https://api.weather.gov/zones/forecast/PKZ742,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T04:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.ca4e28e294580ef75296cca4694d795be66c9d4e.003.1,Central US Arctic Offshore,058505,PKZ505,https://api.weather.gov/zones/forecast/PKZ505,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Severe,Likely,Expected,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.ca4e28e294580ef75296cca4694d795be66c9d4e.002.1,Western US Arctic Offshore,058500,PKZ500,https://api.weather.gov/zones/forecast/PKZ500,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T04:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Severe,Likely,Expected,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.a8602fcdb62118d734bb05f4ae34bb33d9e659d1.011.1,Flaxman Island to Demarcation Point from 15 to 75 NM,058861,PKZ861,https://api.weather.gov/zones/forecast/PKZ861,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T06:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.a8602fcdb62118d734bb05f4ae34bb33d9e659d1.010.1,Cape Halkett to Flaxman Island from 15 to 80 NM,058860,PKZ860,https://api.weather.gov/zones/forecast/PKZ860,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T06:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.a8602fcdb62118d734bb05f4ae34bb33d9e659d1.006.1,Flaxman Island to Demarcation Point out to 15 NM,058815,PKZ815,https://api.weather.gov/zones/forecast/PKZ815,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T06:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.a8602fcdb62118d734bb05f4ae34bb33d9e659d1.006.2,Flaxman Island to Demarcation Point out to 15 NM,058815,PKZ815,https://api.weather.gov/zones/forecast/PKZ815,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T06:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Severe,Likely,Expected,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.a8602fcdb62118d734bb05f4ae34bb33d9e659d1.005.2,Cape Halkett to Flaxman Island out to 15 NM,058814,PKZ814,https://api.weather.gov/zones/forecast/PKZ814,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-14T05:00:00-08:00,2024-10-14T06:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Severe,Likely,Expected,Heavy Freezing Spray Warning,Heavy Freezing Spray Warning issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.a8602fcdb62118d734bb05f4ae34bb33d9e659d1.005.1,Cape Halkett to Flaxman Island out to 15 NM,058814,PKZ814,https://api.weather.gov/zones/forecast/PKZ814,2024-10-13T14:42:00-08:00,2024-10-13T14:42:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T06:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:42PM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.011.1,Cape Fairweather to Icy Cape from 15 to 80 NM,058671,PKZ671,https://api.weather.gov/zones/forecast/PKZ671,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.013.1,Icy Cape to Cape Suckling from 15 to 80 NM,058672,PKZ672,https://api.weather.gov/zones/forecast/PKZ672,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.003.1,Dixon Entrance to Cape Decision from 15 to 90 NM,058661,PKZ661,https://api.weather.gov/zones/forecast/PKZ661,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.008.1,Cape Spencer to Cape Fairweather out to 15 NM,058644,PKZ644,https://api.weather.gov/zones/forecast/PKZ644,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.010.1,Cape Fairweather to Icy Cape out to 15 NM,058651,PKZ651,https://api.weather.gov/zones/forecast/PKZ651,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.009.1,Cape Spencer to Cape Fairweather from 15 to 85 NM,058664,PKZ664,https://api.weather.gov/zones/forecast/PKZ664,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.005.1,Cape Decision to Cape Edgecumbe from 15 to 80 NM,058662,PKZ662,https://api.weather.gov/zones/forecast/PKZ662,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.012.1,Icy Cape to Cape Suckling out to 15 NM,058652,PKZ652,https://api.weather.gov/zones/forecast/PKZ652,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.006.1,Cape Edgecumbe to Cape Spencer out to 15 NM,058643,PKZ643,https://api.weather.gov/zones/forecast/PKZ643,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.007.1,Cape Edgecumbe to Cape Spencer from 15 to 80 NM,058663,PKZ663,https://api.weather.gov/zones/forecast/PKZ663,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.002.1,Dixon Entrance to Cape Decision out to 15 NM,058641,PKZ641,https://api.weather.gov/zones/forecast/PKZ641,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.770fb185c489243e98a882fc4f186a82441f0031.004.1,Cape Decision to Cape Edgecumbe out to 15 NM,058642,PKZ642,https://api.weather.gov/zones/forecast/PKZ642,2024-10-13T14:21:00-08:00,2024-10-13T14:21:00-08:00,2024-10-13T14:00:00-08:00,2024-10-14T08:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 2:21PM AKDT until October 14 at 5:00PM AKDT by NWS Juneau AK,[]
urn:oid:2.49.0.1.840.0.c13e159230f33a707b625d487815a34e5dc2d8da.002.1,St. John The Baptist; St. Charles; Upper St. Bernard; Coastal Jefferson; Lower Plaquemines; Lower St. Bernard; Southeast St. Tammany; Western Orleans; Eastern Orleans; Northern St. Tammany; Southwestern St. Tammany; Upper Jefferson; Lower Jefferson; Upper Plaquemines; Central Plaquemines,"022095,022089,022087,022051,022075,022103,022071","LAZ058,LAZ060,LAZ064,LAZ068,LAZ069,LAZ070,LAZ076,LAZ077,LAZ078,LAZ079,LAZ080,LAZ087,LAZ088,LAZ089,LAZ090","https://api.weather.gov/zones/forecast/LAZ058,https://api.weather.gov/zones/forecast/LAZ060,https://api.weather.gov/zones/forecast/LAZ064,https://api.weather.gov/zones/forecast/LAZ068,https://api.weather.gov/zones/forecast/LAZ069,https://api.weather.gov/zones/forecast/LAZ070,https://api.weather.gov/zones/forecast/LAZ076,https://api.weather.gov/zones/forecast/LAZ077,https://api.weather.gov/zones/forecast/LAZ078,https://api.weather.gov/zones/forecast/LAZ079,https://api.weather.gov/zones/forecast/LAZ080,https://api.weather.gov/zones/forecast/LAZ087,https://api.weather.gov/zones/forecast/LAZ088,https://api.weather.gov/zones/forecast/LAZ089,https://api.weather.gov/zones/forecast/LAZ090",2024-10-13T16:31:00-05:00,2024-10-13T16:31:00-05:00,2024-10-13T16:31:00-05:00,2024-10-14T16:45:00-05:00,,Actual,Alert,Met,Unknown,Unknown,Unknown,Air Quality Alert,Air Quality Alert issued October 13 at 4:31PM CDT by NWS New Orleans LA,[]
urn:oid:2.49.0.1.840.0.c13e159230f33a707b625d487815a34e5dc2d8da.001.1,Pointe Coupee; Iberville; West Baton Rouge; East Baton Rouge; Northern Livingston; Southern Livingston; Western Ascension; Eastern Ascension,"022077,022047,022121,022033,022063,022005","LAZ034,LAZ046,LAZ047,LAZ048,LAZ083,LAZ084,LAZ085,LAZ086","https://api.weather.gov/zones/forecast/LAZ034,https://api.weather.gov/zones/forecast/LAZ046,https://api.weather.gov/zones/forecast/LAZ047,https://api.weather.gov/zones/forecast/LAZ048,https://api.weather.gov/zones/forecast/LAZ083,https://api.weather.gov/zones/forecast/LAZ084,https://api.weather.gov/zones/forecast/LAZ085,https://api.weather.gov/zones/forecast/LAZ086",2024-10-13T16:31:00-05:00,2024-10-13T16:31:00-05:00,2024-10-13T16:31:00-05:00,2024-10-14T16:45:00-05:00,,Actual,Alert,Met,Unknown,Unknown,Unknown,Air Quality Alert,Air Quality Alert issued October 13 at 4:31PM CDT by NWS New Orleans LA,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.015.1,West of Barren Islands Including Kamishak Bay,058730,PKZ730,https://api.weather.gov/zones/forecast/PKZ730,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.006.1,Cape Cleare to Gore Point from 15 to 75 NM,058716,PKZ716,https://api.weather.gov/zones/forecast/PKZ716,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.023.1,Cook Inlet Kalgin Island to Point Bede,058742,PKZ742,https://api.weather.gov/zones/forecast/PKZ742,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.017.1,Gore Point to Marmot Island from 15 to 80 NM,058733,PKZ733,https://api.weather.gov/zones/forecast/PKZ733,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.005.1,Cape Cleare to Gore Point out to 15 NM,058715,PKZ715,https://api.weather.gov/zones/forecast/PKZ715,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.003.1,Gravel Point to Cape Cleare out to 15 NM,058711,PKZ711,https://api.weather.gov/zones/forecast/PKZ711,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
